id,ownerId,title,slug,sub-category,hero_image,description,shortDesc,duration,price,level,utensils,ingredients,steps
48,24,Spicy Beef & Leek Stir-Fry,spicy-beef-leek-stir-fry,30-min-dinner|chinese,Spicy Beef Leek Stir Fry.jpg,"We took a lot of inspiration from a typical Szechuan stir-fry for this one. Szechuan cooking has the reputation of turning the spice dial up to 11, but luckily this recipe allows you to dial it up or down with as much or little hot chili oil as you’d like. A useful time-saving tip: this recipe can be prepped through step 3 early in the day, refrigerated, and then completed at dinnertime!","We took a lot of inspiration from a typical Szechuan stir-fry for this one. Szechuan cooking has the reputation of turning the spice dial up to 11, but luckily this recipe allows you to dial it up or down with as much or little hot chili oil as you’d like. A useful time-saving tip: this recipe can be prepped through step 3 early in the day, refrigerated, and then completed at dinnertime!",30,15,Easy,,"7 oz udon noodles,
1 pkt crushed red pepper,
½ oz toasted sesame oil,
¼ oz ground cumin,
10 oz pkg grass-fed ground beef,
2 oz tamari soy sauce,
1 pkt chicken broth concentrate,
½ oz fresh cilantro,
2 leeks,
kosher salt,
neutral oil,
all-purpose flour","1\.Bring a large pot of salted water to a boil. Halve leeks lengthwise, then rinse under running water to remove any grit. Pat leeks dry, then cut crosswise into ½-inch half moons. Coarsely chop cilantro leaves and stems. In a liquid measuring cup, whisk broth concentrate, 3 tablespoons tamari, and 1 cup water.
2\. In a medium bowl, knead to combine beef, remaining tamari, 3½ teaspoons cumin, 1 teaspoon sesame oil, and ½ teaspoon crushed red pepper.
3\. In a large skillet, heat 2 tablespoons neutral oil and remaining crushed red pepper and sesame oil over medium. Cook just until warm, but not sizzling. Carefully pour into a small heatproof bowl. Wipe out skillet.
4\. Heat 1 tablespoon neutral oil in same skillet over medium-high. Add seasoned beef and cook, breaking up meat into large pieces, until fat is rendered and beef is browned all over, 6–7 minutes. Use a slotted spoon to transfer beef to a paper towel-lined plate. Discard fat from skillet.
5\. Add 1 tablespoon neutral oil to same skillet over medium-high. Add leeks, cook, stirring occasionally, until softened, but still green, 3–4 minutes. Return beef to skillet and stir in 1 tablespoon flour. Add broth mixture and bring to a boil over high, scraping up any browned bits from the bottom of the skillet. Simmer over medium-low until slightly thickened, 2–3 minutes.
6\. Add noodles to boiling water and cook, stirring once or twice, until al dente, 8–9 minutes. Drain and rinse under hot running water; shake out excess water and transfer to bowls. Stir half of the cilantro into beef mixture, then spoon over noodles. Top with remaining cilantro and serve with chili oil on the side, adding as much or as little as you like. Enjoy!"
49,20,Sesame-Mirin Pork Rice Bowl,sesame-mirin-pork-rice bowl,30-min-dinner|chinese,Sesame Mirin Pork Rice Bowl.jpg,"Meal-in-a-box seems like a relatively new creation, but not so: before meal-kits, lunch boxes, and frozen dinners, the Japanese had bento boxes. The bento box originates in the 12th-13th century, as a way for Japanese workers to take food to work. We'll stop the history lesson here, even though the flavors of this bento-inspired dish speak for themselves. Sliced pork in garlic sauce and sweet mirin sit atop rice with fresh carrots and broccolini. Add some peanuts for a salty crunch, and red pepper flakes for a bit of heat, and you've got a meal-in-a-box that's a bowlful of joy. Tip: To peel the carrot with less effort, lay it down on your cutting board peel one half, rolling it as you peel. (Be sure to peel in a motion away from you!)","Meal-in-a-box seems like a relatively new creation, but not so: before meal-kits, lunch boxes, and frozen dinners, the Japanese had bento boxes. The bento box originates in the 12th-13th century, as a way for Japanese workers to take food to work. We'll stop the history lesson here, even though the flavors of this bento-inspired dish speak for themselves. Sliced pork in garlic sauce and sweet mirin sit atop rice with fresh carrots and broccolini. Add some peanuts for a salty crunch, and red pepper flakes for a bit of heat, and you've got a meal-in-a-box that's a bowlful of joy. Tip: To peel the carrot with less effort, lay it down on your cutting board peel one half, rolling it as you peel. (Be sure to peel in a motion away from you!)",30,15,Easy,,"8 oz. Carrot,
½ oz. Mirin,
3 fl. oz. Garlic Sesame Sauce,
4 oz. Broccolini,
¾ cup Jasmine Rice,
10 oz. Sliced Pork,
¼ tsp. Red Pepper Flakes,
½ oz. Roasted Peanuts","1\. Bring a small pot with rice, 11/4 cups water, and a pinch of salt to a boil. Once boiling, reduce to a simmer, cover, and cook until rice is tender, 15-18 minutes. Remove from burner. Set aside covered. While rice cooks, prepare ingredients.
2\. Trim bottom ends from broccolini and cut into 2"" lengths. Peel, trim, and cut carrot on an angle into 1/4"" slices. Coarsely chop peanuts. Separate sliced pork into a single layer and pat dry. Season all over with 1/4 tsp. salt and a pinch of pepper.
3\. Stick pan over medium-high heat and add 2 tsp. olive oil. Add sliced pork to hot pan and stir occasionally until no pink remains and pork reaches a minimum internal temperature of 145 degrees, 5-7 minutes. Remove from burner and transfer sliced pork to a plate. Rest, 3 minutes. Reserve pan; no need to wipe clean.
4\. Return pan used to cook sliced pork to medium heat and add 2 tsp. olive oil. 
Add carrot and 1 Tbsp. water to hot pan. Cover, and cook until starting to soften, 4-5 minutes. Uncover and add broccolini, 1/4 tsp. salt, and a pinch of pepper to hot pan. Stir occasionally until tender, 5-7 minutes.
5\. Add sliced pork and any accumulated juices, garlic sesame sauce, and mirin to hot pan. Stir until pork and vegetables are lightly glazed, 1-2 minutes. Remove from burner. Plate dish as pictured on front of card, placing sliced pork and vegetables on rice and garnishing with peanuts and red pepper flakes (to taste). Bon appétit!"
50,21,Shanghai Stir-Fried Chunky Noodles,shanghai-stir-fried-chunky-noodles,30-min-dinner|chinese,Shanghi Chunky Noodles.jpeg,"This Shanghainese dish is made with thick, bouncy noodles like fresh Japanese udon, which are given a dark caramel tint by soy sauce and freshened up with barely cooked greens. Pork slivers make a delicious addition, but vegetarians may omit them and still enjoy the dish. In Shanghai, the greens will be the tenderest little sprouts of green bok choy, known as ""chicken feather greens""; at home I often use baby spinach because the leaves need to be tender enough to wilt quickly in the heat of the wok. According to some accounts, the recipe was developed by Shanghainese immigrants in Hong Kong. This is a meal in one dish and makes a quick, satisfying lunch. It serves 2 as a meal, 4 or more if served with other Chinese dishes.","This Shanghainese dish is made with thick, bouncy noodles like fresh Japanese udon, which are given a dark caramel tint by soy sauce and freshened up with barely cooked greens. Pork slivers make a delicious addition, but vegetarians may omit them and still enjoy the dish. In Shanghai, the greens will be the tenderest little sprouts of green bok choy, known as ""chicken feather greens""; at home I often use baby spinach because the leaves need to be tender enough to wilt quickly in the heat of the wok. According to some accounts, the recipe was developed by Shanghainese immigrants in Hong Kong. This is a meal in one dish and makes a quick, satisfying lunch. It serves 2 as a meal, 4 or more if served with other Chinese dishes.",30,15,Easy,,"4 oz (100g) lean pork,
15 oz (425g) fresh Shanghai noodles or Japanese udon,
2 1/2 tbsp cooking oil,
9 oz (200g) baby green bok choy or 2 large handfuls of baby spinach,
1 1/2 tsp dark soy sauce,
1 tbsp light soy sauce,
Salt and ground white pepper,
For the marinade:,
1/2 tsp light soy sauce,
1/2 tbsp Shaoxing wine,
2 tsp potato starch,
1 tbsp beaten egg or 1 tbsp cold water","1.Cut the pork evenly into thin slices, then into slivers. Add the marinade ingredients and mix well.
2, Bring a pan of water to the boil. Add the noodles and cook for 2 minutes (fresh Shanghai and udon noodles are already half-cooked when you buy them, which is why this doesn't take long). Turn the cooked noodles into a colander and cool under the cold tap. Shake them dry. Drip over 1/2 tablespoon oil and stir in thoroughly to prevent sticking.
3. Heat 1 tablespoon of the oil in a seasoned wok over a high flame. Add the pork strips and stir-fry swiftly to separate them. When they are just cooked, remove from the wok and set aside. Clean and re-season the wok if necessary, then return it to a high flame with the remaining oil. Add the noodles and stir-fry until piping hot, adding both soy sauces and seasoning with salt and pepper. Add the bok choy or spinach and continue to stir-fry briefly until wilted. Finally, stir in the pork. Serve."
51,22,Spicy Eggplant,spicy-eggplant,30-min-dinner|chinese,Spicy Eggplant.jpeg,NA,NA,30,15,Intermediate,,"2 tablespoons chicken broth,
1 tablespoon hoisin sauce,
1 tablespoon soy sauce,
2 teaspoons Chinese black vinegar,
2 teaspoons plum sauce,
4 Chinese eggplants (about 1 pound) stems removed,
Vegetable oil, for deep-fryin,
2 teaspoons minced garlic,
1 teaspoon minced ginger,
4 dried whole chile peppers,
2 green onions, cut into 2-inch lengths,
1/4 pound ground pork,
Chopped cilantro leaves or sliced green onions
","1\. Combine sauce ingredients in a small bowl; mix well.
2\. With a vegetable peeler, remove 1-inch strips of the eggplant skin, leaving a 1-inch strip of skin in between. Cut the eggplant into fourths lengthwise, then cut each section crosswise into 3-inch pieces.
3\. Pour enough oil into a 2-quart saucepan to fill 3 inches. Heat over medium heat to 350 degrees F. Deep-fry the eggplant batches until golden brown, about 3 minutes. Remove with a slotted spoon and drain well on paper towels.
4\. Place wok over a high heat until hot. Add 1 tablespoon of deep-frying oil and swirl to coat the sides. Add the garlic, ginger, dried chiles and green onion; cook, stirring, until fragrant, about 30 seconds. Add ground meat and cook, breaking up pieces with back of a spoon, until brown and crumbly. Add the sauce and bring to a simmer. Add the cooked eggplant and stir to coat. Scoop onto a warm serving platter. Serve, garnished with cilantro or green onions."
52,23,Ginger Beef Stir-Fry,ginger-beef-stir-fry,30-min-dinner|chinese,Ginger Beef Stir Fry.jpg,"Tender beef and crisp, springy asparagus are quickly stir-fried with warming ginger and served over fluffy basmati rice. Hoisin sauce adds a touch of sweetness and an incredible umami depth. It’s so sweet and succulent, we’re sure you’ll agree with us that this is a recipe worth visiting again and again.","Tender beef and crisp, springy asparagus are quickly stir-fried with warming ginger and served over fluffy basmati rice. Hoisin sauce adds a touch of sweetness and an incredible umami depth. It’s so sweet and succulent, we’re sure you’ll agree with us that this is a recipe worth visiting again and again.",30,15,Easy,,"12 ounce Beef Sirloin Tips,
¾ cup Basmati Rice,
6 ounce Asparagus,
2 clove Garlic,
1 thumb Ginger,
1 jar Hoisin Sauce ,
1 tablespoon Sesame Seeds,
2 Scallions,
½ ounce Soy Sauce,
1 teaspoon Vegetable Oil,
Salt,
Pepper
","1\. Wash and dry all produce. Bring 1½ cups water and a pinch of salt to a boil in a small pot. Trim and discard bottom inch from asparagus, then cut stalks into 2-inch pieces. Mince or grate garlic. Trim and thinly slice scallions. Peel and mince ginger.
2\. Once water is boiling, add rice to pot, cover, and reduce to a simmer. Cook until tender, 15-20 minutes. Remove from heat and keep covered.
3\. Meanwhile, whisk together garlic, ginger, soy sauce, 1 TBSP water, and 2 TBSP hoisin sauce (we sent more) in a small bowl.
4\. Heat a drizzle of oil in a large pan over medium-high heat. Pat steak tips dry with a paper towel, then season with salt and pepper. Add to pan and toss until nearly cooked to desired doneness, 2-3 minutes. Remove from pan and set aside. 5. Add asparagus and scallions to same pan over medium heat. (TIP: If veggies seem dry, add a drizzle of oil.) Cook until tender but still crunchy, 3-4 minutes, tossing occasionally. Add steak tips and sauce to pan and cook until sauce is thickened and meat reaches desired doneness, 2-3 minutes. Season with salt and pepper."
53,11,Greek Salad,greek-salad,30-min-dinner|greek,Greek Salad.jpeg,NA,NA,30,15,Easy,,"1 hot house cucumber unpeeled, seeded and sliced 1/4-inch thick,
1 red bell pepper large-diced,
1 yellow bell pepper large-diced,
1 pint cherry or grape tomatoes, halved,
1/2 red onion, sliced in half-rounds,
1/2 pound feta cheese, 1/2-inch diced (not crumbled),
1/2 cup calamata olives, pitted,
For the vinaigrette:,
2 cloves garlic, minced,
1 teaspoon dried oregano,
1/2 teaspoon Dijon mustard,
1/4 cup good red wine vinegar,
1 teaspoon kosher salt,
1/2 teaspoon freshly ground black pepper
1/2 cup olive oil","1\. Place the cucumber, peppers, tomatoes and red onion in a large bowl.
2\. For the vinaigrette, whisk together the garlic, oregano, mustard, vinegar, salt and pepper in a small bowl. Still whisking, slowly add the olive oil to make an emulsion. Pour the vinaigrette over the vegetables. Add the feta and olives and toss lightly. Set aside for 30 minutes to allow the flavors to blend. Serve at room temperature."
54,12,Greek Souvlaki Cheat Sheet,greek-souvlaki-cheat-sheet,30-min-dinner|greek,Greek Soulvaki Cheat Sheet.jpeg,NA,NA,30,15,Easy,,"1/4 cup olive oil,
2 tablespoons red wine vinegar ,
1 teaspoon onion powder ,
1 teaspoon dried oregano ,
1/2 teaspoon garlic powder ,
Kosher salt and freshly ground black pepper,
4 boneless, skinless chicken breasts, cubed ,
1 pint cherry tomatoes, halved, 
1 red onion, thinly sliced ,
4 pitas, cut in half ,
Tzatziki Dip:,
1/2 cup plain Greek-style yogurt,
2 tablespoons chopped peeled and seeded cucumber ,
1 teaspoon red wine vinegar ,
1 teaspoon minced fresh mint ,
Pinch kosher salt ,
1\. small clove garlic ","1. Put a baking sheet in the oven and preheat the oven to 400 degrees F.
2\. In a large bowl, whisk the oil, vinegar, onion powder, oregano and garlic powder; season with salt and pepper. Add the chicken, tomatoes and onion and toss to coat.
3\. Carefully remove the baking sheet from the oven and evenly spread the chicken mixture on it.
4\. Bake for 10 minutes, then add the pita around the edge of the baking sheet and bake until the chicken is cooked through, another 5 minutes. (If desired, you can also broil the mixture for a couple of minutes more for more color.) 
Serve with the Tzatziki Dip. 
Tzatziki Dip:
Combine the yogurt, cucumber, vinegar, mint, salt and garlic in a small bowl. Refrigerate until serving.
"
55,14,Greek Meatballs and Tzatziki,greek-meatballs-and-zatziki,30-min-dinner|greek,Greek Meatballs and Tzaztiki.jpg,Use the dip and meatballs when you have holiday parties as easy snacks. The meatballs freeze well.,Use the dip and meatballs when you have holiday parties as easy snacks. The meatballs freeze well.,30,15,Easy,,"2 slices white bread 1-inch thick,
1/4 to 1/2 cup milk to moisten,
1/2 seedless cucumber,
Kosher salt,
3 tablespoons extra virgin olive oil,
1 1/2 pounds ground lamb or beef,
Freshly ground pepper,
1/4 cup finely chopped fresh mint,
3 tablespoons grated red onion,
1 tablespoon finely chopped fresh oregano,
2 pinches cinnamon,
3 cloves garlic, grated or pasted,
1 large egg,
Zest and juice of 1 lemon ,
4 pocket-less pitas or flat breads cut into wedges,
1 1/2 cups Greek yogurt,
1/4 cup fresh dill,
1\. teaspoon ground cumin","1. Preheat the oven to 450 degrees F. Place a cooling rack over 2 baking sheets for roasting the meatballs and toasting the pita. 
2\. Soak the bread in the milk. Peel the cucumber and grate into a strainer. Salt it and let it drain for 20 minutes. 
3\. Pour the olive oil into a bowl, then add the meat and sprinkle with salt and pepper. Squeeze out the bread and crumble between your fingers as you add it to the meat. Add the mint, onions, oregano, cinnamon, 2 of the garlic cloves, egg and 1/2 of the lemon juice, and mix to combine. 
4\. Using a small ice cream scoop, form the meat mixture into about 24 balls and place on the baking sheet. Roast to golden brown, 15 to 18 minutes. Remove the meatballs from the oven and place the broiler on high. Char the pita under the broiler, 30 seconds to 1 minute on each side. 
5\. Press the cucumber in the strainer to get out the excess water and add to a food processor. Then add the yogurt, dill, remaining 1 clove garlic, zest and remaining juice of the lemon. Season the sauce with cumin and salt and process until smooth. 
6\. Serve the meatballs with the sauce and pitas."
56,14,Chicken Gyro Couscous Bowls,chicken-gyro-couscous-bowls,30-min-dinner|greek,Chicken Gyro Couscous Bowls.jpg,"Hummus and pita chips go together like...well, hummus and pita chips! And while that may be, we firmly believe that hummus is destined for bigger and better things. Case in point: this delicious, layered bowl. It starts with a base of hummus, then it’s piled with chewy Isareli couscous, za’atar-spiced chicken, lemony chopped salad, tangy feta sauce, and a sprinkle of fresh dill. This mix of vibrant, crunchy, creamy, and savory components is sure to satisfy. Beat that, chips!","Hummus and pita chips go together like...well, hummus and pita chips! And while that may be, we firmly believe that hummus is destined for bigger and better things. Case in point: this delicious, layered bowl. It starts with a base of hummus, then it’s piled with chewy Isareli couscous, za’atar-spiced chicken, lemony chopped salad, tangy feta sauce, and a sprinkle of fresh dill. This mix of vibrant, crunchy, creamy, and savory components is sure to satisfy. Beat that, chips!",30,15,Easy,,"1 shallot,
4 ounce Heirloom Grape Tomatoes,
1 Persian Cucumber,
1 Lemon ,
¼ ounce Dill,
½ cup Israeli Couscous,
1 unit Chicken Stock Concentrate,
10 ounce Chicken Cutlets,
1 teaspoon Za'atar Spice,
½ cup Feta Cheese,
2 tablespoon Sour Cream,
4 tablespoon Sabra® Classic Hummus,
4 teaspoon Olive Oil,
Salt,
Pepper","1\. Wash and dry all produce. Halve and peel shallot; thinly slice half the shallot and mince remaining. Fill a small bowl with cold water; add sliced shallot and let soak. (TIP: This helps mellow its sharp bite.) Quarter tomatoes. Trim and dice cucumber. Zest and quarter lemon (quarter both lemons for 4 servings). Pick and finely chop fronds from dill.
2\. Drain sliced shallot and place in a medium bowl. Toss with tomatoes, cucumber, juice from half the lemon, a drizzle of olive oil, and 1 TBSP dill (2 TBSP for 4). Season with salt and pepper.
3\. Heat a drizzle of olive oil in a small pot over medium-high heat. Add minced shallot; cook until softened, 1-2 minutes. Add couscous and a pinch of salt and pepper. Cook, stirring, until toasted, 2-3 minutes. Add ¾ cup water (1½ cups for 4) and stock concentrate. Bring to a boil; cover and reduce to a low simmer. Cook until couscous is tender, 6-8 minutes. Drain any excess water, if necessary. Taste and season with salt and pepper. Keep covered off heat.
4\. Meanwhile, pat chicken dry with paper towels; season all over with ½ tsp Za’atar Spice (1 tsp for 4 servings; we sent more), salt, and pepper. Heat a large drizzle of olive oil in a large pan over medium-high heat. Add chicken and cook until browned and cooked through, 3-5 minutes per side. (TIP: Work in batches, if necessary.) Transfer chicken to a cutting board. When cool enough to handle, thinly slice crosswise.
5\. While chicken cooks, in a second small bowl, combine feta, sour cream, and lemon zest to taste; mash together with a fork. (TIP: If the feta is cold, massage in the bag first to soften.) Add water 1 tsp at a time until mixture reaches a drizzling consistency. (It’s okay if the sauce isn’t completely smooth.)
6\. Spread hummus on one side of each serving bowl. Fluff couscous with a fork; divide between bowls next to hummus. Top couscous with chicken. Drain excess liquid from salad; arrange over hummus. Drizzle everything with feta sauce. Garnish with remaining dill if desired. Serve with remaining lemon wedges on the side."
57,15,Shrimp Saganaki,shrimp-saganaki,30-min-dinner|greek,Shrimp Saganaki.jpg,"Fun fact: the word saganaki is a diminutive of the Greek word sagani, which means “frying pan.” In other words, a saganaki is a teeny-tiny single-serve skillet—or a dish prepared in one. Although the name might suggest that it’s little, this recipe is certainly not lacking in big personality: from briny olives and feta to flavorful shrimp, all the ingredients come together with characteristically Mediterranean gusto.","Fun fact: the word saganaki is a diminutive of the Greek word sagani, which means “frying pan.” In other words, a saganaki is a teeny-tiny single-serve skillet—or a dish prepared in one. Although the name might suggest that it’s little, this recipe is certainly not lacking in big personality: from briny olives and feta to flavorful shrimp, all the ingredients come together with characteristically Mediterranean gusto.",30,15,Easy,,"10 ounce Shrimp,
1 Yellow Onion,
2 clove Garlic,
1 box Crushed Tomatoes,
1 teaspoon Chili Flakes,
½ cup Feta Cheese,
¼ unit Parsley,
¾ cup Israeli Couscous,
1 ounce Green Olives,
2 teaspoon Olive Oil,
Salt,
Pepper","1\. Wash and dry all produce. Bring a medium pot of salted water to a boil. Halve, peel, and thinly slice onion. Mince or grate garlic. Finely chop parsley. Thinly slice olives. Rinse shrimp, then pat dry with a paper towel.
2\. Heat a drizzle of olive oil in a large pan over medium-high heat. Season shrimp with salt and pepper. Add to pan and cook, tossing, until pink and almost cooked through, 1-2 minutes. Remove from pan and set aside.
3\. Once water is boiling, add couscous to pot. Cook, uncovered, until al dente, 10-11 minutes. Drain.
4\. Heat another drizzle of olive oil in same pan over medium heat. Add garlic, onion, and a pinch of chili flakes (to taste). Cook, tossing, until garlic and onion are softened, 4-5 minutes. Stir in tomatoes and olives and bring to a simmer. Let cook until thick and saucy, about 5 minutes. Season with salt and pepper.
5\. Stir shrimp and half the parsley into sauce. Cook until shrimp are completely cooked through, 1-2 minutes. Season with salt, pepper, and more chili flakes, if desired.
6\. Divide couscous between plates, then top with shrimp and sauce. Sprinkle with feta and remaining parsley, then serve."
58,16,South Indian-Style Yellow Rice,south-indian-style-yellow-rice,30-min-dinner|indian,South Indian Style Yellow Rice.jpeg,"This vibrant rice is cooked with turmeric, tempered with mustard seeds, nuts and dal and finished with lemon zest and juice, resulting in an aromatic, bright, tangy and crunchy rice. It’s also a great way to revive leftover rice the next day. (See Cook’s Note)","This vibrant rice is cooked with turmeric, tempered with mustard seeds, nuts and dal and finished with lemon zest and juice, resulting in an aromatic, bright, tangy and crunchy rice. It’s also a great way to revive leftover rice the next day. (See Cook’s Note)",30,15,Easy,,"1 cup basmati rice,
1 1/2 cups vegetable stock or water ,
1 teaspoon ground turmeric ,
Kosher salt ,
2 tablespoon ghee, coconut oil or olive oil ,
1 teaspoon brown mustard seeds ,
1/4 cup peanuts or broken cashew nuts  ,
1 tablespoon split white urad dal , 
1/2 teaspoon asafetida  ,
1/2 teaspoon crushed red chiles , 
10 to 15 fresh curry leaves (see Cook’s Note) ,
1 lemon, zested and juiced 
","1\. Wash the rice in cold water until the water is no longer cloudy, 3 or 4 times, then drain. This step is important as it removes the starch from the rice and prevents it from clumping up.
2\. Heat the stock or water in a heavy pan with a tight-fitting lid. Add the turmeric, 1/4 teaspoon salt and the drained rice. Bring to a boil, then reduce the heat to low, cover and cook for 15 minutes. Do not disturb the rice or take a peek while it’s in the middle of cooking. Turn off the heat and let it sit, covered, for another 5 to 7 minutes.  
3\. Meanwhile, heat the ghee or oil in a pan large enough to fit the rice over medium-high heat. Add the mustard seeds and let sizzle until you hear popping sounds, about 30 seconds. Add the nuts and cook until golden brown and crunchy, about 2 minutes. Lower the heat to medium and add the urad dal, asafetida, crushed red chiles and curry leaves. Be careful as the curry leaves might sputter. Cook until the urad dal turn golden brown, about 3 minutes. Gently mix in the cooked rice. 
4\. Remove from the heat and add the lemon zest and 2 tablespoons of the lemon juice. Taste and add more salt and lemon juice if needed.  
5\. Cook’s Note: Curry leaves are an important part of this recipe; however, if you don’t have access to fresh curry leaves, you can add some fresh herbs at the end, such as cilantro, mint, parsley or dill. If using leftover rice, add the turmeric after the dal turns golden brown and let it cook for a few seconds before adding the rice. Mix gently, cover and cook for 5 minutes before removing from the heat and adding the lemon zest, juice and salt."
59,18,A 20-Minute Chicken Parmesan,20-minute-chicken-parmesan,30-min-dinner|italian,Not a professional image. Will not save as jpg.jpg,NA,NA,30,15,Easy,,"4 skinles chicken breast halves ,
1 egg, 
½ cup seasoned bread crumbs,
2 tablespoons butter,
1 ¾ cups pasta sauce (such as Barilla Napoletana®) ,
½ cup shredded mozzarella cheese,
1 tablespoon grated Parmesan cheese,
¼ cup chopped fresh parsley","1\. Press chicken breasts with the palm of your hand to flatten to an even thickness.
2\. Beat egg into a shallow bowl; place bread crumbs into a separate shallow bowl. Dip each chicken breast into beaten egg and press into bread crumbs to coat.
3\. Heat butter in a large skillet over medium heat and fry coated chicken breasts until golden brown, about 5 minutes per side.
4\. Pour pasta sauce over chicken, cover, and bring sauce to a boil. Reduce heat to low and simmer for 10 minutes. Sprinkle chicken with mozzarella cheese, Parmesan cheese, and parsley. Cover and simmer until cheeses melt, about 5 more minutes."
60,19,Baked Shrimp Scampi,baked-shrimp-scampi,30-min-dinner|italian,Baked Shrimp Scampi Recipe.jpg,NA,NA,30,15,Easy,,"2 pounds (12 to 15 per pound) shrimp in the shell
3 tablespoons good olive oil
2 tablespoons dry white wine
Kosher salt and freshly ground black pepper
12 tablespoons (1 1/2 sticks) unsalted butter, at room temperature
4 teaspoons minced garlic (4 cloves)
1/4 cup minced shallots
3 tablespoons minced fresh parsley leaves
1 teaspoon minced fresh rosemary leaves
1/4 teaspoon crushed red pepper flakes
1 teaspoon grated lemon zest
2 tablespoons freshly squeezed lemon juice
1 extra-large egg yolk
2/3 cup panko (Japanese dried bread flakes)
Lemon wedges, for serving","1\. Preheat the oven to 425 degrees F.
2\. Peel, devein, and butterfly the shrimp, leaving the tails on. Place the shrimp in a mixing bowl and toss gently with the olive oil, wine, 2 teaspoons salt, and 1 teaspoon pepper. Allow to sit at room temperature while you make the butter and garlic mixture.
3\. In a small bowl, mash the softened butter with the garlic, shallots, parsley, rosemary, red pepper flakes, lemon zest, lemon juice, egg yolk, panko, 1/2 teaspoon salt, and 1/4 teaspoon of pepper until combined.
4\. Starting from the outer edge of a 14-inch oval gratin dish, arrange the shrimp in a single layer cut side down with the tails curling up and towards the center of the dish. Pour the remaining marinade over the shrimp. Spread the butter mixture evenly over the shrimp. Bake for 10 to 12 minutes until hot and bubbly. If you like the top browned, place under a broiler for 1 minute. Serve with lemon wedges."
61,24,Tortellini with Peas and Prosciutto,tortellini-with-peas-and-prosciutto,30-min-dinner|italian,Tortellini Peas Prosciutto.jpeg,NA,NA,30,15,Easy,,"Kosher salt,
1 pound meat-filled tortellini,
2 tablespoons extra-virgin olive oil,
4 ounces prosciutto or pancetta, finely chopped,
3 cloves garlic, thinly sliced,
1 tablespoon tomato paste,
1/4 cup heavy cream,
1 cup frozen peas, thawed,
2 tablespoons chopped fresh parsley,
1/2 cup grated parmesan cheese","1\. Bring a large pot of salted water to a boil. Add the tortellini and cook as the label directs.
2\. Meanwhile, heat a large skillet over medium heat. Add the olive oil and prosciutto and cook until crisp, 3 to 4 minutes. Stir in the garlic and tomato paste and cook until fragrant, about 1 minute. Ladle in about 1 cup of the pasta cooking water and simmer until reduced by about half, 3 to 4 minutes. Add the cream and simmer until slightly thickened, 2 to 3 minutes.
3\. About 2 minutes before the tortellini are done, add the peas to the boiling water and cook until just tender. Drain the tortellini and peas and add to the skillet, tossing to coat with the sauce. Stir in the parsley. Sprinkle with the parmesan cheese."
62,20,Al's Quick Vegetarian Spaghetti,quick-vegetarian-spaghetti,30-min-dinner|italian,Not a professional image. Will not save as jpg.jpg,This is a quick meal to satisfy guests who do not eat meat. It will fill you up. Buy a chunky tomato sauce to make your sauce thicker.,This is a quick meal to satisfy guests who do not eat meat. It will fill you up. Buy a chunky tomato sauce to make your sauce thicker.,30,15,Easy,,"1 pound uncooked spaghetti,
1 cup broccoli florets,
1 (15 ounce) can whole kernel corn drained,
1 cup fresh sliced mushrooms,
1 cup sliced carrots,
2 (8 ounce) cans tomato sauce","1\. Bring a large pot of salted water to boil, add spaghetti and return water to a boil. Cook until spaghetti is al dente; drain well.
2\. Combine broccoli, corn, mushrooms, carrots and tomato sauce in large sauce pot. Cook on medium heat for 15 to 20 minutes or until vegetables are tender. Stir occasionally to keep sauce from sticking. Serve sauce over spaghetti."
